AMT_INCOME_TOTAL,SK_ID_CURR,TARGET,AMT_CREDIT_SUM
180000,136510,1,1962000
180000,136510,1,2035800
180000,136510,1,224995.5
180000,136510,1,225000
180000,136510,1,324000
180000,136510,1,360000
180000,136510,1,45000
180000,136510,1,450000
180000,136510,1,80892
180000,136510,1,888156
180000,136510,1,9.00E+05
180000,136510,1,93385.8
180000,136631,0,141228
180000,136631,0,198000
180000,136631,0,288000
180000,136631,0,296052.6
180000,136631,0,499500
180000,136631,0,66505.5
180000,136700,0,0
180000,136700,0,45000
180000,136700,0,720000
180000,136721,0,159445.5
180000,136721,0,18000
180000,136721,0,1800000
180000,136721,0,2227500
180000,136721,0,45000
180000,136795,0,112500
180000,136795,0,135000
180000,136795,0,180000
180000,136795,0,202500
180000,136795,0,240750
180000,136795,0,315000
180000,136795,0,33750
180000,136795,0,37260
180000,136795,0,44041.5
180000,136795,0,45000
180000,136795,0,64165.5
180000,136795,0,90000
180000,136914,0,33687
180000,136914,0,71294.58
180000,136914,0,87256.35
180000,136955,0,0
180000,136955,0,25380
180000,136956,0,120600
180000,136956,0,136512
180000,136956,0,292500
180000,136956,0,43497
180000,136956,0,450000
180000,136956,0,590850
180000,136956,0,66537
180000,136956,0,759820.5
180000,136956,0,90000
180000,136978,0,22450.5
180000,136978,0,58254.3
180000,136978,0,63527.99
180000,137042,0,117000
180000,137042,0,3375000
180000,137042,0,675000
180000,137082,0,13500
180000,137082,0,172523.2
180000,137082,0,199116
180000,137082,0,227795.4
180000,137082,0,52650
180000,137134,0,72571.5
180000,137146,0,12105
180000,137146,0,128475
180000,137146,0,147285
180000,137146,0,17977.5
180000,137146,0,225000
180000,137146,0,22680
180000,137146,0,270000
180000,137146,0,29259
180000,137146,0,382500
180000,137146,0,450000
180000,137146,0,495000
180000,137146,0,74407.5
180000,137326,0,33502.5
180000,137326,0,450004.5
180000,137473,0,18405
180000,137473,0,270927
180000,137473,0,49455
180000,137475,0,1251441
180000,137475,0,450000
180000,137475,0,472500
180000,137492,0,114346.7
180000,137496,0,112500
180000,137496,0,151929
180000,137496,0,4730931
180000,137496,0,5265000
180000,137496,0,72054
180000,137496,0,954000
180000,137503,0,62955
180000,137514,0,229500
180000,137514,0,253518
180000,137514,0,90000
180000,137585,0,101250
180000,137585,0,111685.5
180000,137585,0,204750
180000,137585,0,36409.5
180000,137585,0,47151
180000,137585,0,55665
180000,137585,0,77908.5
180000,137599,0,103351.5
180000,137599,0,65430
180000,137599,0,67500
180000,137599,0,74110.5
180000,137634,0,9.00E+05
180000,137634,0,90000
180000,137652,0,135000
180000,137652,0,180000
180000,137652,0,337500
180000,137652,0,87619.5
180000,137754,0,30550.5
180000,137754,0,45000
180000,137754,0,450000
180000,137754,0,675000
180000,137813,0,135000
180000,137813,0,312768
180000,137813,0,372150
180000,137813,0,414000
180000,137813,0,450000
180000,137813,0,454500
180000,137813,0,497250
180000,137813,0,697500
180000,137813,0,90000
180000,138028,0,0
180000,138028,0,131287.5
180000,138028,0,405000
180000,138028,0,67347
180000,138082,1,155875.5
180000,138082,1,43294.5
180000,138082,1,471926.925
180000,138082,1,540000
180000,138082,1,675000
180000,138082,1,9.00E+05
180000,138083,0,135000
180000,138083,0,171000
180000,138083,0,18616.5
180000,138083,0,24147
180000,138083,0,45720
180000,138083,0,473684.22
180000,138083,0,63787.5
180000,138108,0,0
180000,138108,0,234000
180000,138108,0,315000
180000,138143,0,585000
180000,138374,0,138411
180000,138374,0,153000
180000,138374,0,157500
180000,138374,0,177300
180000,138374,0,189000
180000,138374,0,208350
180000,138471,0,1317308
180000,138471,0,135000
180000,138471,0,270135
180000,138471,0,471078
180117,132206,0,132745.5
180117,132206,0,315000
180117,132206,0,45211.5
180117,132206,0,64953
184500,103506,0,1377000
184500,103506,0,294750
184500,103759,1,115452
184500,103759,1,130182.4
184500,103759,1,135000
184500,103759,1,139905
184500,103759,1,141862.5
184500,103759,1,22500
184500,103759,1,225000
184500,103759,1,337500
184500,103759,1,34942.5
184500,103759,1,35955
184500,103759,1,386680.5
184500,103759,1,4500
184500,103759,1,478215
184500,103759,1,606060.6
184500,111314,0,132750
184500,111314,0,135000
184500,111314,0,1831500
184500,111314,0,19084.5
184500,111314,0,19260
184500,111314,0,198000
184500,111314,0,225000
184500,111314,0,25510.5
184500,111314,0,728100
184500,111314,0,83218.5
184500,111314,0,877500
184500,111314,0,9.00E+05
184500,111314,0,90000
184500,111331,0,112314.7
184500,111331,0,124132.5
184500,111331,0,13500
184500,111331,0,135000
184500,111331,0,71928
184500,111331,0,71932.23
184500,111904,0,98177.58
184500,112099,0,137182.5
184500,112099,0,260235
184500,112099,0,274950
184500,112099,0,585000
184500,116188,0,111307
184500,116188,0,13500
184500,116188,0,18000
184500,116188,0,27000
184500,116188,0,405000
184500,116188,0,84960
184500,117798,0,0
184500,117798,0,1125000
184500,117798,0,13500
184500,117798,0,135000
184500,117798,0,2090525
184500,117798,0,225000
184500,117798,0,231750
184500,117798,0,233910
184500,117798,0,31500
184500,117798,0,355500
184500,120270,0,1125000
184500,120270,0,1327500
184500,120270,0,180000
184500,120270,0,35361
184500,120270,0,35365.5
184500,120270,0,679500
184500,120270,0,720000
184500,120270,0,89424
184500,121894,1,0
184500,121894,1,13500
184500,121894,1,24570
184500,121894,1,24571.85
184500,121894,1,34519.5
184500,121894,1,34522.96
184500,121894,1,41922
184500,121894,1,450000
184500,121894,1,98266.5
184500,123319,0,125248.5
184500,123319,0,134851.5
184500,124927,0,126117
184500,124927,0,126679.5
184500,124927,0,135000
184500,124927,0,1350000
184500,124927,0,141331.5
184500,124927,0,186831
184500,124927,0,262849.5
184500,124927,0,283500
184500,124927,0,391.5
184500,124927,0,45000
184500,124927,0,52942.5
184500,124927,0,58968
184500,124927,0,62500.5
184500,124927,0,72
184500,124927,0,8550
184500,124927,0,90000
184500,130865,0,0
184500,130865,0,127021.5
184500,130865,0,309195
184500,131109,0,150052.5
184500,131109,0,180000
184500,131109,0,20907
184500,131109,0,225000
184500,131109,0,360000
184500,131109,0,450000
184500,135769,0,121500
184500,135769,0,72000
185400,130557,0,1125000
185400,130557,0,1350000
185400,130557,0,143577
185400,130557,0,252000
185400,130557,0,360000
185400,130557,0,526500
186750,103811,0,337500
186750,103811,0,877500
187200,107899,0,0
187200,107899,0,125559
187200,107899,0,225000
187200,107899,0,2250000
187200,107899,0,857052
187650,131255,0,0
187650,131255,0,204750
187650,131255,0,450000
187650,131255,0,95364
189000,100944,0,225000
189000,100944,0,2475000
189000,100944,0,675000
189000,102157,0,360000
189000,102157,0,405000
189000,102157,0,450000
189000,102157,0,84150
189000,102157,0,86062.5
189000,103719,0,137497.5
189000,103719,0,1575000
189000,103719,0,225000
189000,103719,0,250555.5
189000,103719,0,360000
189000,103719,0,4500
189000,103719,0,450000
189000,103719,0,45360
189000,104128,0,202500
189000,104128,0,32400
189000,104128,0,36000
189000,104128,0,484452
189000,104128,0,58113
189000,105379,1,110250
189000,105379,1,166500
189000,105379,1,18252
189000,107229,0,143235
189000,107229,0,270000
189000,107229,0,91741.5
189000,107262,0,1471500
189000,107262,0,315000
189000,111156,1,157500
189000,111156,1,159300
189000,111156,1,32035.5
189000,111156,1,471289.5
189000,111156,1,67500
189000,111156,1,90000
189000,111469,0,0
189000,111469,0,243000
189000,111469,0,360000
189000,111469,0,57280.5
189000,111469,0,81765
189000,112409,0,139371.84
189000,112409,0,193500
189000,112409,0,225000
189000,112409,0,262359
189000,112409,0,292500
189000,112409,0,69957.36
189000,112409,0,9.00E+05
189000,112409,0,90630.72
189000,112645,0,141345
189000,112673,0,33174
189000,112673,0,38884.5
189000,112673,0,53172
189000,112673,0,72214.65
189000,114329,0,119502
189000,114329,0,235800
189000,114329,0,54000
189000,114329,0,64800
189000,114329,0,90000
189000,114636,0,1613943
189000,114636,0,881550
189000,115336,0,2745000
189000,115336,0,51516
189000,115336,0,52929
189000,115336,0,60447.33
189000,115336,0,675000
189000,115336,0,765000
189000,115336,0,846000
189000,115336,0,9.00E+05
189000,116410,0,157500
189000,116410,0,270000
189000,116454,0,17820
189000,116454,0,19206
189000,116454,0,43285.5
189000,116454,0,4500000
189000,116476,1,106542
189000,116476,1,132106.5
189000,116476,1,135000
189000,116476,1,143883
189000,116476,1,156595.5
189000,116476,1,157503.4
189000,116476,1,209470.7
189000,116476,1,495000
189000,116476,1,83475
189000,116527,0,114147
189000,116527,0,16848
189000,116527,0,22455
189000,116527,0,225000
189000,116527,0,25096.5
189000,116527,0,27000
189000,116527,0,31311.4
189000,116527,0,35881.2
189000,116527,0,52920
189000,116527,0,529740
189000,116527,0,67248
189000,117586,0,180000
189000,117865,0,0
189000,117865,0,1350000
189000,117865,0,180000
189000,117865,0,270000
189000,117865,0,355500
189000,117865,0,360000
189000,117865,0,441000
189000,117865,0,450000
189000,117865,0,47790
189000,117865,0,675000
189000,118537,0,157500
189000,118877,0,0
189000,118877,0,1125000
189000,118877,0,723078
189000,118877,0,974362.5
189000,119161,0,1620799
189000,119161,0,486000
189000,119214,0,0
189000,119214,0,130032
189000,119214,0,213759
189000,119214,0,220500
189000,119214,0,225000
189000,119214,0,675000
189000,119214,0,7110000
189000,120790,0,111780
189000,120790,0,15255
189000,120790,0,21015
189000,120941,1,0
189000,120941,1,1125000
189000,120941,1,45000
189000,120941,1,450000
189000,120941,1,472500
189000,120941,1,517500
189000,120941,1,66441.15
189000,122190,0,0
189000,122190,0,121423.5
189000,122190,0,1620000
189000,122190,0,1800000
189000,122190,0,20083.5
189000,122190,0,20086.29
189000,122190,0,225000
189000,122190,0,249300
189000,122190,0,27904.5
189000,122190,0,315000
189000,122190,0,4500000
189000,122190,0,76374
189000,122190,0,87435
189000,122190,0,91975.5
189000,122750,0,139356
189000,122750,0,180000
189000,122750,0,2281500
189000,122750,0,28125
189000,122750,0,607500
189000,122750,0,62734.5
189000,123983,0,9.00E+05
189000,123983,0,999000
189000,124398,0,154840.8
189000,124398,0,189000
189000,126011,0,1125000
189000,126011,0,135000
189000,126011,0,136170
189000,126011,0,585000
189000,126194,0,232200
189000,126194,0,4500
189000,126194,0,85500
189000,126909,0,135000
189000,126909,0,1575000
189000,126909,0,185950.4
189000,126909,0,293490
189000,126909,0,298672.6
189000,126909,0,324000
189000,126909,0,9.00E+05
189000,126909,0,95998.5
189000,129492,0,0
189000,129492,0,540000
189000,129769,1,108000
189000,129769,1,112500
189000,129769,1,135000
189000,129769,1,20713.5
189000,129769,1,225000
189000,129769,1,293400
189000,129769,1,315000
189000,129769,1,41400
189000,129769,1,442620
189000,129769,1,442624.5
189000,129769,1,45000
189000,129769,1,54585
189000,129769,1,81000
189000,129769,1,90000
189000,130581,0,0
189000,130581,0,1687500
189000,130581,0,22491
189000,130581,0,43150.5
189000,130581,0,49828.5
189000,130581,0,59962.5
189000,130581,0,675000
189000,130581,0,72000
189000,130813,1,0
189000,130813,1,103923
189000,130813,1,127899
189000,130813,1,132525
189000,130813,1,153900
189000,130813,1,225000
189000,130813,1,333000
189000,130813,1,348300
189000,130813,1,49050
189000,132035,0,180000
189000,132035,0,342000
189000,132895,0,486000
189000,135305,0,135000
189000,135305,0,149151.6
189000,135305,0,43623.36
189000,135305,0,544500
189000,135305,0,79897.5
189000,136159,0,135108
189000,136184,0,0
189000,136184,0,106355
189000,136184,0,1350000
189000,136184,0,20205
189000,136184,0,22680
189000,136184,0,2700000
189000,136184,0,93424.5
189000,136421,0,166657.5
189000,136421,0,70875
189000,136421,0,81202.5
189000,137309,0,180000
189000,137690,0,149265
189000,137690,0,296460
189000,137690,0,49004.14
189000,137690,0,60430.5
193500,105878,0,93109.5
193500,107265,0,104575.5
193500,107265,0,122463
193500,107265,0,144900
193500,107265,0,22500
193500,107265,0,225000
193500,107265,0,23031
193500,107265,0,315000
193500,107265,0,45000
193500,107265,0,533250
193500,107265,0,77332.5
193500,108877,0,57289.5
193500,108877,0,675000
193500,109057,0,171144
193500,110300,1,21748.5
193500,110300,1,38543.76
193500,110300,1,63000
193500,110300,1,81702
193500,110728,0,111303
193500,110728,0,153000
193500,110728,0,175635
193500,110728,0,225000
193500,110728,0,270000
193500,110728,0,90823.5
193500,111334,0,100800
193500,111334,0,112500
193500,111334,0,120825
193500,111334,0,122310
193500,111334,0,133515
193500,111334,0,152609.4
193500,111334,0,225000
193500,111334,0,270000
193500,111334,0,339750
193500,111334,0,50412.19
193500,111334,0,50413.5
193500,111334,0,9.00E+05
193500,111334,0,98057.97
193500,112059,0,180000
193500,112730,0,120240
193500,112730,0,135000
193500,112730,0,145111.5
193500,112730,0,54000
193500,112730,0,594000
193500,112730,0,87750
193500,114472,0,143550
193500,114472,0,55584
193500,115109,0,106398
193500,115109,0,135000
193500,115109,0,33187.5
193500,115109,0,472500
193500,117578,0,265500
193500,117578,0,55800
193500,117578,0,88447.5
193500,119209,0,118620
193500,119209,0,144000
193500,119209,0,21928.5
193500,119209,0,38494.26
193500,119209,0,91417.5
193500,119209,0,94495.5
193500,119233,0,202500
193500,119233,0,270000
193500,119233,0,45000
193500,119233,0,47965.5
193500,119429,0,135000
193500,119429,0,1350000
193500,119429,0,137331
193500,119429,0,166153.5
193500,119429,0,239359.5
193500,119429,0,26595
193500,119429,0,26598.24
193500,119429,0,270000
193500,119429,0,31050
193500,119429,0,445500
193500,119429,0,935550
193500,120119,0,22500
193500,120119,0,257400
193500,120119,0,261000
193500,120119,0,49896
193500,120119,0,70713
193500,120119,0,73813.5
193500,120119,0,847512
193500,120226,0,1063584
193500,120226,0,141457.5
193500,120226,0,229500
193500,120226,0,247500
193500,120226,0,58342.5
193500,120226,0,90247.5
193500,120297,0,135000
193500,120297,0,225000
193500,120297,0,24750
193500,120297,0,30600
193500,120297,0,337500
193500,120297,0,37912.5
193500,120297,0,58050
193500,120297,0,67500
193500,120297,0,94779
193500,120846,0,27688.5
193500,120846,0,585000
193500,120846,0,67500
193500,120846,0,82350
193500,120846,0,90000
193500,120846,0,92751.3
193500,121121,1,25890.84
193500,121121,1,26028
193500,121121,1,32580
193500,121121,1,4.5
193500,121121,1,67500
193500,121121,1,697320
193500,123869,0,675000
193500,125816,0,242455.5
193500,125816,0,467100
193500,125816,0,67500
193500,125816,0,713565
193500,125816,0,840073.5
193500,125816,0,954000
193500,127863,0,135000
193500,127863,0,237150
193500,127863,0,296730
193500,127863,0,315000
193500,127863,0,33704.82
193500,127863,0,34195.5
193500,127863,0,45000
193500,127863,0,450000
193500,127863,0,47245.5
193500,127863,0,67500
193500,127863,0,70456.5
193500,127863,0,72900
193500,127863,0,735165
193500,127863,0,75397.5
193500,127863,0,9.00E+05
193500,127863,0,90000
193500,128982,1,161595
193500,128982,1,180000
193500,128982,1,2387115
193500,128982,1,428292
193500,128982,1,48163.5
193500,128982,1,636808.5
193500,128982,1,82462.5
193500,128982,1,965250
193500,129124,0,160195.8
193500,129124,0,56659.5
193500,129124,0,60642
193500,129124,0,94225.5
193500,129169,0,270000
193500,129169,0,27819
193500,129169,0,31477.5
193500,129169,0,324000
193500,129169,0,351000
193500,129169,0,360000
193500,129169,0,41535
193500,129169,0,58500
193500,129169,0,9.00E+05
193500,129169,0,90000
193500,133926,1,630000
193500,133926,1,688775.5
193500,135311,0,0
193500,135311,0,103099.5
193500,135311,0,135000
193500,135311,0,14760
193500,135311,0,337500
193500,135311,0,450000
193500,135311,0,72000
193500,135311,0,76545
193500,135311,0,78093
193500,135311,0,80959.5
193500,137140,0,103500
193500,137140,0,13500
193500,137140,0,144000
193500,137140,0,61735.5
193500,137176,1,139500
193500,137176,1,14202
193500,137176,1,15660
193500,137176,1,22419
193500,137176,1,225000
193500,137176,1,25650
193500,137176,1,270000
193500,137176,1,292500
193500,137176,1,29880
193500,137176,1,33115.5
193500,137176,1,360000
193500,137176,1,51569.73
193500,137176,1,540000
193500,137176,1,60210
193500,137176,1,67500
193500,137176,1,81000
193500,137176,1,90000
193500,137307,0,133888.5
193500,137307,0,135000
193500,137307,0,270000
193500,137307,0,37372.5
193500,137307,0,38835
193500,137307,0,38835.45
193500,137307,0,450000
193500,137307,0,47587.5
193500,137307,0,69660
193500,137307,0,732105
193500,137307,0,87700.5
193500,137307,0,87705
193500,137307,0,87750
193792.5,111273,0,180000
195750,108211,0,1170000
195750,108211,0,144000
195750,108211,0,270000
195750,110854,0,4680000
195750,110854,0,63360
195750,110854,0,675000
195750,123391,0,202500
195750,131420,0,180000
195750,131420,0,225000
198000,100043,0,27720
198000,100043,0,306000
198000,101536,0,0
198000,101536,0,1125000
198000,101536,0,115515
198000,101536,0,135000
198000,101536,0,1462500
198000,101536,0,147559.5
198000,101536,0,173700
198000,101536,0,229500
198000,101536,0,670500
198000,101536,0,67500
198000,101536,0,78682.5
198000,101536,0,967500
198000,108076,0,104038.2
198000,108076,0,27972
198000,108076,0,52924.5
198000,108076,0,93521.97
198000,108525,0,225000
198000,108525,0,34047
198000,108525,0,4500
198000,108525,0,567000
198000,110248,0,29106
198000,110248,0,320850
198000,110248,0,346500
198000,110248,0,630000
198000,110248,0,83709
198000,110248,0,85500
198000,110248,0,87750
198000,110248,0,90000
198000,110292,0,1294065
198000,110292,0,135000
198000,110292,0,138491.7
198000,110292,0,220500
198000,110292,0,30510
198000,110292,0,31626
198000,110292,0,84564
198000,113868,0,156598.2
198000,113868,0,22635
198000,113868,0,27265.5
198000,113868,0,32580
198000,113868,0,40482.45
198000,113868,0,41047.65
198000,113868,0,43674.93
198000,127265,0,184878
198000,127265,0,219420
198000,127265,0,292500
198000,133257,0,138493.8
198000,133257,0,225000
198000,133257,0,56385
198256.5,115702,0,105300
198256.5,115702,0,157324.5
198256.5,115702,0,191250
198256.5,115702,0,222750
198256.5,115702,0,396000
198256.5,115702,0,49329
198256.5,115702,0,49332.42
198256.5,115702,0,693225
198256.5,115702,0,90495
198256.5,115702,0,990000
200250,133991,0,0
200250,133991,0,180000
200250,133991,0,713533.5
202500,100002,1,0
202500,100002,1,120735
202500,100002,1,135000
202500,100002,1,19071
202500,100002,1,31988.56
202500,100002,1,40761
202500,100002,1,450000
202500,100002,1,67500
202500,100048,0,22905
202500,100100,0,1287900
202500,100100,0,16911.45
202500,100100,0,1800000
202500,100100,0,4500
202500,100100,0,54432
202500,100132,0,675000
202500,100289,0,123658.11
202500,100289,0,180000
202500,100289,0,225000
202500,100289,0,232128
202500,100292,0,135000
202500,100292,0,171000
202500,100292,0,225000
202500,100292,0,270000
202500,100292,0,67500
202500,100292,0,723600
202500,100778,0,136620
202500,100778,0,344521.8
202500,100778,0,353250
202500,100778,0,490500
202500,100778,0,86078.34
202500,100972,0,135000
202500,100972,0,150750
202500,100972,0,35291.93
202500,101063,1,24264
202500,101191,0,0
202500,101191,0,119880
202500,101191,0,14745.6
202500,101191,0,20694.56
202500,101191,0,22179.15
202500,101191,0,24255
202500,101191,0,27499.5
202500,101191,0,75555
202500,101191,0,93168
202500,101286,1,135000
202500,101286,1,180000
202500,101286,1,21888
202500,101286,1,30766.5
202500,101286,1,315000
202500,101302,0,13455
202500,101328,0,136512
202500,101328,0,22500
202500,101328,0,36000
202500,101328,0,66177
202500,101342,0,1125000
202500,101342,0,2250000
202500,101342,0,378000
202500,101342,0,565326
202500,101342,0,89055
202500,101342,0,90000
202500,101458,1,1611000
202500,101479,0,103500
202500,101479,0,1427063
202500,101479,0,158166
202500,101479,0,225000
202500,101479,0,76110.21
202500,101524,0,131787
202500,101524,0,1800000
202500,101524,0,225000
202500,101524,0,354361.5
202500,101524,0,427500
202500,101524,0,454788
202500,101524,0,908100
202500,101756,0,120892.5
202500,101821,0,1890000
202500,101821,0,270000
202500,101821,0,315000
202500,101821,0,35383.5
202500,101821,0,45000
202500,101821,0,675000
202500,101871,1,193500
202500,101871,1,205492.2
202500,101871,1,24659.1
202500,101871,1,28885.14
202500,101871,1,29239.2
202500,101871,1,292500
202500,101871,1,37291.5
202500,101871,1,53323.83
202500,101871,1,58271.4
202500,101871,1,65011.5
202500,101871,1,675000
202500,101871,1,80100
202500,102793,0,30375
202500,102793,0,675000
202500,102889,0,107050.5
202500,102889,0,16195.5
202500,102889,0,27962.55
202500,102889,0,405000
202500,102889,0,59802.12
202500,102889,0,66889.215
202500,102901,0,0
202500,102901,0,122359.5
202500,102901,0,18630
202500,102901,0,225000
202500,102901,0,26590.5
202500,102901,0,87705
202500,102901,0,9.00E+06
202500,102901,0,90000
202500,102948,0,18090
202500,102948,0,18091.8
202500,102948,0,224673.8
202500,102948,0,34200
202500,102948,0,517500
202500,102948,0,83317.05
202500,103045,0,243000
202500,103099,0,120132
202500,103099,0,265643.5
202500,103099,0,347080.5
202500,103099,0,78831
202500,103151,0,0
202500,103151,0,161172
202500,103151,0,270000
202500,103151,0,44455.5
202500,103151,0,64048.5
202500,103151,0,9.00E+05
202500,103166,1,1422000
202500,103166,1,148743
202500,103166,1,1530000
202500,103166,1,69750
202500,103185,0,225000
202500,103237,0,149166
202500,103237,0,175567.5
202500,103237,0,27000
202500,103237,0,30757.5
202500,103237,0,89658.99
202500,103242,0,0
202500,103242,0,121500
202500,103242,0,175500
202500,103242,0,225000
202500,103242,0,397597.5
202500,103242,0,40477.5
202500,103268,0,107268.3
202500,103268,0,1170000
202500,103268,0,135000
202500,103268,0,2148498
202500,103268,0,373500
202500,103283,0,1017000
202500,103283,0,1350000
202500,103283,0,180000
202500,103283,0,270000
202500,103283,0,36000
202500,103283,0,360000
202500,103283,0,433962
202500,103283,0,441000
202500,103283,0,450000
202500,103283,0,67500
202500,103283,0,90000
202500,103283,0,990000
202500,103297,0,1350000
202500,103297,0,1800000
202500,103411,0,114024.8
202500,103411,0,2180057
202500,103411,0,22050
202500,103411,0,225000
202500,103411,0,291838.5
202500,103411,0,450000
202500,103411,0,630000
202500,103411,0,81000
202500,103445,0,0
202500,103445,0,281961
202500,103445,0,67500
202500,103445,0,97243.92
202500,103549,0,0
202500,103549,0,117409.5
202500,103549,0,124335
202500,103549,0,1250001
202500,103549,0,135000
202500,103549,0,1352799
202500,103549,0,144859.5
202500,103549,0,1584450
202500,103549,0,181648.8
202500,103549,0,18564.3
202500,103549,0,214243.2
202500,103549,0,225000
202500,103549,0,237600
202500,103549,0,24682.68
202500,103549,0,325639.2
202500,103549,0,405000
202500,103549,0,4500
202500,103549,0,45000
202500,103549,0,49500
202500,103549,0,599400
202500,103549,0,69574.5
202500,103549,0,900004.5
202500,103549,0,96060.55
202500,103633,0,102960
202500,103633,0,119664
202500,103633,0,180000
202500,103633,0,211950
202500,103633,0,35865
202500,103633,0,463500
202500,103633,0,52650
202500,103633,0,550800
202500,103633,0,56601
202500,103633,0,67500
202500,103633,0,720000
202500,103633,0,749250
202500,103633,0,98523
202500,103654,0,1181160
202500,103654,0,1227146
202500,103654,0,607500
202500,103654,0,669294
202500,103665,0,103500
202500,103665,0,108972.7
202500,103665,0,135000
202500,103665,0,225000
202500,103665,0,2294361
202500,103665,0,556020
202500,103665,0,87025.5
202500,103677,0,134206.6
202500,103677,0,193500
202500,103677,0,41401.89
202500,103677,0,54900
202500,103677,0,67500
202500,103677,0,74232
202500,103677,0,81000
202500,103677,0,83209.5
202500,103786,0,135000
202500,103786,0,202500
202500,103789,0,1417500
202500,103789,0,90000
202500,103799,1,130230
202500,103799,1,13418.28
202500,103799,1,136323
202500,103799,1,147802.5
202500,103799,1,231412.5
202500,103799,1,32148
202500,103799,1,44775
202500,104126,0,0
202500,104126,0,1138500
202500,104126,0,13500
202500,104126,0,1512000
202500,104126,0,1716255
202500,104126,0,225000
202500,104126,0,231750
202500,104126,0,23796
202500,104126,0,29306.25
202500,104126,0,30793.5
202500,104126,0,315000
202500,104126,0,37503
202500,104126,0,37858.5
202500,104126,0,37859.4
202500,104126,0,409500
202500,104126,0,45000
202500,104126,0,450000
202500,104126,0,616500
202500,104126,0,67500
202500,104126,0,79708.5
202500,104126,0,99855
202500,104331,0,6750
202500,104389,0,18405
202500,104389,0,517500
202500,104389,0,9.00E+06
202500,104603,0,140573.7
202500,104607,0,209250
202500,104607,0,335875.5
202500,104607,0,459000
202500,104607,0,648000
202500,104607,0,675000
202500,104607,0,900004.5
202500,104851,0,273600
202500,104855,0,675000
202500,104882,0,0
202500,104941,0,107865
202500,104941,0,1215000
202500,104941,0,135000
202500,104941,0,140115.915
202500,104941,0,1800000
202500,104941,0,182700
202500,104941,0,2340000
202500,104941,0,2520000
202500,104941,0,348750
202500,104941,0,450000
202500,104941,0,60975
202500,104941,0,88686
202500,104941,0,990000
202500,104980,1,450000
202500,104980,1,49500
202500,105095,0,1642500
202500,105095,0,173655
202500,105095,0,34290
202500,105140,1,175500
202500,105140,1,202500
202500,105140,1,216000
202500,105140,1,270000
202500,105140,1,319500
202500,105140,1,337500
202500,105140,1,34623.9
202500,105140,1,56394.27
202500,105140,1,621000
202500,105140,1,69750
202500,105235,0,0
202500,105235,0,85500
202500,105383,1,0
202500,105383,1,11250
202500,105383,1,20448
202500,105383,1,423000
202500,105383,1,51750
202500,105383,1,573750
202500,105383,1,68674.5
202500,105612,0,106042.5
202500,105612,0,1350000
202500,105612,0,144495
202500,105612,0,64800
202500,105612,0,76500
202500,105612,0,78561
202500,105613,0,135000
202500,105613,0,147928.5
202500,105613,0,162000
202500,105750,0,111820.5
202500,105750,0,145800
202500,105750,0,16159.5
202500,105750,0,170955
202500,105750,0,360000
202500,105750,0,60264
202500,105750,0,67709.7
202500,105750,0,9045
202500,105750,0,93109.5
202500,106037,0,135000
202500,106037,0,140535
202500,106037,0,153693
202500,106037,0,180000
202500,106037,0,225000
202500,106037,0,230431.5
202500,106037,0,24705
202500,106037,0,378000
202500,106037,0,405000
202500,106037,0,50890.5
202500,106038,0,12915
202500,106038,0,18144
202500,106038,0,20736
202500,106038,0,45459
202500,106038,0,72000
202500,106131,0,355500
202500,106131,0,675004.5
202500,106131,0,69327
202500,106228,0,0
202500,106228,0,137250
202500,106228,0,220095
202500,106228,0,450000
202500,106228,0,472689
202500,106228,0,54337.86
202500,106228,0,68818.5
202500,106228,0,80909.82
202500,106307,0,0
202500,106307,0,106910.6
202500,106307,0,131054.9
202500,106307,0,1990800
202500,106307,0,26045.73
202500,106307,0,391842
202500,106307,0,46320.39
202500,106307,0,9.00E+05
202500,106307,0,90000
202500,106331,0,102656.7
202500,106331,0,118845
202500,106331,0,173002.5
202500,106331,0,1800000
202500,106331,0,90000
202500,106642,0,166414.5
202500,106642,0,2700000
202500,106642,0,45000
202500,106642,0,90000
202500,106642,0,972000
202500,106694,0,179955
202500,106694,0,238545
202500,106694,0,39204
202500,106694,0,65457
202500,106694,0,76158
202500,106786,0,9.00E+05
202500,107002,0,30163.5
202500,107002,0,388800
202500,107002,0,84069
202500,107087,0,109440
202500,107087,0,126351
202500,107087,0,246132
202500,107206,0,127125
202500,107206,0,180000
202500,107206,0,19026
202500,107206,0,29880
202500,107206,0,330750
202500,107206,0,34049.39
202500,107206,0,37642.5
202500,107206,0,40041
202500,107206,0,44100
202500,107206,0,45000
202500,107206,0,55948.5
202500,107277,0,435600
202500,107277,0,9.00E+05
202500,107388,0,135004.5
202500,107388,0,225000
202500,107493,0,157500
202500,107493,0,73750.5
202500,107506,0,119682
202500,107506,0,315000
202500,107506,0,59265
202500,107651,0,405000
202500,107651,0,450000
202500,107651,0,643756.5
202500,107651,0,90000
202500,107661,0,0
202500,107661,0,1196806.5
202500,107661,0,135000
202500,107661,0,1350000
202500,107661,0,163719
202500,107661,0,180000
202500,107661,0,207000
202500,107661,0,225000
202500,107661,0,247500
202500,107661,0,32119.38
202500,107661,0,360000
202500,107661,0,450000
202500,107661,0,73188
202500,107661,0,97146
202500,107696,0,675000
202500,107696,0,98653.5
202500,107701,0,115479
202500,107701,0,123338.9
202500,107701,0,136431
202500,107701,0,157500
